month,minutes,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
3,0,0,1,False,0,0,0,0.3933,0,0,0,0
3,15,0,1,False,0,0,0,0.3184,0,0,0,0
3,30,0,1,False,0,0,0,0.3872,0,0,0,0
3,45,0,1,False,0,0,0,0.2784,0,0,0,0
3,0,1,1,False,0,0,0,0.2703,0,0,0,0
3,15,1,1,False,0,0,0,0.23820000000000002,0,0,0,0
3,30,1,1,False,0,0,0,0.1533,0,0,0,0
3,45,1,1,False,0,0,0,0.2982,0,0,0,0
3,0,2,1,False,0,0,0,0.1306,0,0,0,0
3,15,2,1,False,0,0,0,0.08349999999999999,0,0,0,0
3,30,2,1,False,0,0,0,0.2614,0,0,0,0
3,45,2,1,False,0,0,0,0.10289999999999999,0,0,0,0
3,0,3,1,False,0,0,0,0.1129,0,0,0,0
3,15,3,1,False,0,0,0,0.313,0,0,0,0
3,30,3,1,False,0,0,0,0.1052,0,0,0,0
3,45,3,1,False,0,0,0,0.08779999999999999,0,0,0,0
3,0,4,1,False,0,0,0,0.0343,0,0,0,0
3,15,4,1,False,0,0,0,0.0253,0,0,0,0
3,30,4,1,False,0,0,0,0.024800000000000003,0,0,0,0
3,45,4,1,False,0,0,0,0.024900000000000002,0,0,0,0
3,0,5,1,False,0,0,0,0.0249,0,0,0,0
3,15,5,1,False,0,0,0,0.044199999999999996,0,0,0,0
3,30,5,1,False,0,0,0,0.0473,0,0,0,0
3,45,5,1,False,0,0,0,0.0467,0,0,0,0
3,0,6,1,False,0,0,0,0.0346,0,0,0,0
3,15,6,1,False,0,0,0,0.0257,0,0,0,0
3,30,6,1,False,0,0,0,0.025599999999999998,0,0,0,0
3,45,6,1,False,0,0,0,0.026099999999999998,0,0,0,0
3,0,7,1,False,0,0,0,0.0286,0,0,0,0
3,15,7,1,False,0,0,0,0.032,0,0,0,0
3,30,7,1,False,0,0,0,0.1171,0,0,0,0
3,45,7,1,False,0,0,0,0.09870000000000001,0,0,0,0
3,0,8,1,False,0,0,0,0.0863,0,0,0,0
3,15,8,1,False,0,0,0,0.0441,0,0,0,0
3,30,8,1,False,0,0,0,0.0247,0,0,0,0
3,45,8,1,False,0,0,0,0.0179,0,0,0,0
3,0,9,1,False,0,0,0,0.0147,0,0,0,0
3,15,9,1,False,0,0,0,0.0151,0,0,0,0
3,30,9,1,False,0,0,0,0.0149,0,0,0,0
3,45,9,1,False,0,0,0,0.026799999999999997,0,0,0,0
3,0,10,1,False,0,0,0,0.0374,0,0,0,0
3,15,10,1,False,0,0,0,0.0364,0,0,0,0
3,30,10,1,False,0,0,0,0.030100000000000002,0,0,0,0
3,45,10,1,False,0,0,0,0.014499999999999999,0,0,0,0
3,0,11,1,False,0,0,0,0.014499999999999999,0,0,0,0
3,15,11,1,False,0,0,0,0.015300000000000001,0,0,0,0
3,30,11,1,False,0,0,0,0.0149,0,0,0,0
3,45,11,1,False,0,0,0,0.0144,0,0,0,0
3,0,12,1,False,0,0,0,0.0196,0,0,0,0
3,15,12,1,False,0,0,0,0.0378,0,0,0,0
3,30,12,1,False,0,0,0,0.0364,0,0,0,0
3,45,12,1,False,0,0,0,0.0357,0,0,0,0
3,0,13,1,False,0,0,0,0.016,0,0,0,0
3,15,13,1,False,0,0,0,0.014599999999999998,0,0,0,0
3,30,13,1,False,0,0,0,0.0144,0,0,0,0
3,45,13,1,False,0,0,0,0.0151,0,0,0,0
3,0,14,1,False,0,0,0,0.015,0,0,0,0
3,15,14,1,False,0,0,0,0.0144,0,0,0,0
3,30,14,1,False,0,0,0,0.0316,0,0,0,0
3,45,14,1,False,0,0,0,0.0376,0,0,0,0
3,0,15,1,False,0,0,0,0.0363,0,0,0,0
3,15,15,1,False,0,0,0,0.027200000000000002,0,0,0,0
3,30,15,1,False,0,0,0,0.014599999999999998,0,0,0,0
3,45,15,1,False,0,0,0,0.014499999999999999,0,0,0,0
3,0,16,1,False,0,0,0,0.0144,0,0,0,0
3,15,16,1,False,0,0,0,0.0144,0,0,0,0
3,30,16,1,False,0,0,0,0.0152,0,0,0,0
3,45,16,1,False,0,0,0,0.0171,0,0,0,0
3,0,17,1,False,0,0,0,0.039,0,0,0,0
3,15,17,1,False,0,0,0,0.039599999999999996,0,0,0,0
3,30,17,1,False,0,0,0,0.0381,0,0,0,0
3,45,17,1,False,0,0,0,0.019799999999999998,0,0,0,0
3,0,18,1,False,0,0,0,0.0156,0,0,0,0
3,15,18,1,False,0,0,0,0.0176,0,0,0,0
3,30,18,1,False,0,0,0,0.0331,0,0,0,0
3,45,18,1,False,0,0,0,0.0329,0,0,0,0
3,0,19,1,False,0,0,0,0.0379,0,0,0,0
3,15,19,1,False,0,0,0,0.0456,0,0,0,0
3,30,19,1,False,0,0,0,0.0644,0,0,0,0
3,45,19,1,False,0,0,0,0.0739,0,0,0,0
3,0,20,1,False,0,0,0,0.6413,0,0,0,0
3,15,20,1,False,0,0,0,0.5233,0,0,0,0
3,30,20,1,False,0,0,0,0.3121,0,0,0,0
3,45,20,1,False,0,0,0,0.2733,0,0,0,0
3,0,21,1,False,0,0,0,0.2723,0,0,0,0
3,15,21,1,False,0,0,0,0.3263,0,0,0,0
3,30,21,1,False,0,0,0,0.31220000000000003,0,0,0,0
3,45,21,1,False,0,0,0,0.2976,0,0,0,0
3,0,22,1,False,0,0,0,0.2813,0,0,0,0
3,15,22,1,False,0,0,0,0.317,0,0,0,0
3,30,22,1,False,0,0,0,0.2402,0,0,0,0
3,45,22,1,False,0,0,0,0.15739999999999998,0,0,0,0
3,0,23,1,False,0,0,0,0.1013,0,0,0,0
3,15,23,1,False,0,0,0,0.1752,0,0,0,0
3,30,23,1,False,0,0,0,0.034,0,0,0,0
3,45,23,1,False,0,0,0,0.0344,0,0,0,0
3,0,0,2,False,0,0,0,0.0504,0,0,0,0
3,15,0,2,False,0,0,0,0.0552,0,0,0,0
3,30,0,2,False,0,0,0,0.0603,0,0,0,0
3,45,0,2,False,0,0,0,0.1323,0,0,0,0
3,0,1,2,False,0,0,0,0.27849999999999997,0,0,0,0
3,15,1,2,False,0,0,0,0.23149999999999998,0,0,0,0
3,30,1,2,False,0,0,0,0.2574,0,0,0,0
3,45,1,2,False,0,0,0,0.2031,0,0,0,0
3,0,2,2,False,0,0,0,0.081,0,0,0,0
3,15,2,2,False,0,0,0,0.09079999999999999,0,0,0,0
3,30,2,2,False,0,0,0,0.1042,0,0,0,0
3,45,2,2,False,0,0,0,0.12129999999999999,0,0,0,0
3,0,3,2,False,0,0,0,0.3164,0,0,0,0
3,15,3,2,False,0,0,0,0.0883,0,0,0,0
3,30,3,2,False,0,0,0,0.0807,0,0,0,0
3,45,3,2,False,0,0,0,0.0813,0,0,0,0
3,0,4,2,False,0,0,0,0.032,0,0,0,0
3,15,4,2,False,0,0,0,0.0241,0,0,0,0
3,30,4,2,False,0,0,0,0.024,0,0,0,0
3,45,4,2,False,0,0,0,0.0448,0,0,0,0
3,0,5,2,False,0,0,0,0.0454,0,0,0,0
3,15,5,2,False,0,0,0,0.0441,0,0,0,0
3,30,5,2,False,0,0,0,0.030699999999999998,0,0,0,0
3,45,5,2,False,0,0,0,0.022699999999999998,0,0,0,0
3,0,6,2,False,0,0,0,0.0229,0,0,0,0
3,15,6,2,False,0,0,0,0.0232,0,0,0,0
3,30,6,2,False,0,0,0,0.023100000000000002,0,0,0,0
3,45,6,2,False,0,0,0,0.023600000000000003,0,0,0,0
3,0,7,2,False,0,0,0,0.0324,0,0,0,0
3,15,7,2,False,0,0,0,0.0636,0,0,0,0
3,30,7,2,False,0,0,0,0.112,0,0,0,0
3,45,7,2,False,0,0,0,0.047599999999999996,0,0,0,0
3,0,8,2,False,0,0,0,0.027000000000000003,0,0,0,0
3,15,8,2,False,0,0,0,0.0779,0,0,0,0
3,30,8,2,False,0,0,0,0.0411,0,0,0,0
3,45,8,2,False,0,0,0,0.0403,0,0,0,0
3,0,9,2,False,0,0,0,0.0397,0,0,0,0
3,15,9,2,False,0,0,0,0.0591,0,0,0,0
3,30,9,2,False,0,0,0,0.0628,0,0,0,0
3,45,9,2,False,0,0,0,0.0575,0,0,0,0
3,0,10,2,False,0,0,0,0.0708,0,0,0,0
3,15,10,2,False,0,0,0,0.058499999999999996,0,0,0,0
3,30,10,2,False,0,0,0,0.0223,0,0,0,0
