month,minutes,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
3,0,0,1,False,0,0,0,0.1912,0,0,0,0.0
3,15,0,1,False,0,0,0,0.19440000000000002,0,0,0,0.0
3,30,0,1,False,0,0,0,0.1683,0,0,0,0.0
3,45,0,1,False,0,0,0,0.1971,0,0,0,0.0
3,0,1,1,False,0,0,0,0.1747,0,0,0,0.0
3,15,1,1,False,0,0,0,0.1613,0,0,0,0.0
3,30,1,1,False,0,0,0,0.1592,0,0,0,0.0
3,45,1,1,False,0,0,0,0.1621,0,0,0,0.0
3,0,2,1,False,0,0,0,0.1434,0,0,0,0.0
3,15,2,1,False,0,0,0,0.1562,0,0,0,0.0
3,30,2,1,False,0,0,0,0.14400000000000002,0,0,0,0.0
3,45,2,1,False,0,0,0,0.1533,0,0,0,0.0
3,0,3,1,False,0,0,0,0.15439999999999998,0,0,0,0.0
3,15,3,1,False,0,0,0,0.1446,0,0,0,0.0
3,30,3,1,False,0,0,0,0.194,0,0,0,0.0
3,45,3,1,False,0,0,0,0.21610000000000001,0,0,0,0.0
3,0,4,1,False,0,0,0,0.22970000000000002,0,0,0,0.0
3,15,4,1,False,0,0,0,0.2371,0,0,0,0.0
3,30,4,1,False,0,0,0,0.24059999999999998,0,0,0,0.0
3,45,4,1,False,0,0,0,0.25070000000000003,0,0,0,0.0
3,0,5,1,False,0,0,0,0.24569999999999997,0,0,0,0.0
3,15,5,1,False,0,0,0,0.26549999999999996,0,0,0,0.0
3,30,5,1,False,0,0,0,0.28200000000000003,0,0,0,0.0
3,45,5,1,False,0,0,0,0.2706,0,0,0,0.0
3,0,6,1,False,0,0,0,0.2615,0,0,0,0.0
3,15,6,1,False,0,0,0,0.2662,0,0,0,0.0
3,30,6,1,False,0,0,0,0.269,0,0,0,0.0
3,45,6,1,False,0,0,0,0.2582,0,0,0,0.0
3,0,7,1,False,0,0,0,0.2657,0,0,0,0.004699999999999999
3,15,7,1,False,0,0,0,0.1417,0,0,0,0.0161
3,30,7,1,False,0,0,0,0.0619,0,0,0,0.0287
3,45,7,1,False,0,0,0,0.1602,0,0,0,0.0468
3,0,8,1,False,0,0,0,0.0169,0,0,0,0.0811
3,15,8,1,False,0,0,0,0.0118,0,0,0,0.0985
3,30,8,1,False,0,0,0,0.0,0,0,0,0.1157
3,45,8,1,False,0,0,0,0.0012,0,0,0,0.1144
3,0,9,1,False,0,0,0,0.0081,0,0,0,0.16920000000000002
3,15,9,1,False,0,0,0,0.0,0,0,0,0.14200000000000002
3,30,9,1,False,0,0,0,0.0006,0,0,0,0.199
3,45,9,1,False,0,0,0,0.0,0,0,0,0.1874
3,0,10,1,False,0,0,0,0.0058,0,0,0,0.1963
3,15,10,1,False,0,0,0,0.0,0,0,0,0.2055
3,30,10,1,False,0,0,0,0.0,0,0,0,0.2146
3,45,10,1,False,0,0,0,0.0,0,0,0,0.22089999999999999
3,0,11,1,False,0,0,0,0.0,0,0,0,0.2246
3,15,11,1,False,0,0,0,0.0,0,0,0,0.2289
3,30,11,1,False,0,0,0,0.0037,0,0,0,0.23349999999999999
3,45,11,1,False,0,0,0,0.0,0,0,0,0.2369
3,0,12,1,False,0,0,0,0.0,0,0,0,0.24009999999999998
3,15,12,1,False,0,0,0,0.0,0,0,0,0.2437
3,30,12,1,False,0,0,0,0.0,0,0,0,0.2455
