month,minutes,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
3,45,8,1,False,0,0,0,0.0,0,0,0,0.11760000000000001
3,0,9,1,False,0,0,0,0.0,0,0,0,0.179
3,15,9,1,False,0,0,0,0.0177,0,0,0,0.0712
3,30,9,1,False,0,0,0,0.0003,0,0,0,0.19240000000000002
3,45,9,1,False,0,0,0,0.0084,0,0,0,0.1226
3,0,10,1,False,0,0,0,0.0034,0,0,0,0.0319
3,15,10,1,False,0,0,0,0.0072,0,0,0,0.0598
3,30,10,1,False,0,0,0,0.0233,0,0,0,0.1358
3,45,10,1,False,0,0,0,0.0229,0,0,0,0
3,0,11,1,False,0,0,0,0.0138,0,0,0,0.2533
3,15,11,1,False,0,0,0,0.0004,0,0,0,0.2607
3,30,11,1,False,0,0,0,0.0273,0,0,0,0
3,45,11,1,False,0,0,0,0.0,0,0,0,0
3,0,12,1,False,0,0,0,0.0,0,0,0,0.1721
3,15,12,1,False,0,0,0,0.0251,0,0,0,0.1814
3,30,12,1,False,0,0,0,0.0201,0,0,0,0
3,45,12,1,False,0,0,0,0.0127,0,0,0,0
3,0,13,1,False,0,0,0,0.0225,0,0,0,0.1977
3,15,13,1,False,0,0,0,0.01,0,0,0,0
3,30,13,1,False,0,0,0,0.0007,0,0,0,0
3,45,13,1,False,0,0,0,0.015099999999999999,0,0,0,0
3,0,14,1,False,0,0,0,0.0219,0,0,0,0.1274
3,15,14,1,False,0,0,0,0.0664,0,0,0,0
3,30,14,1,False,0,0,0,0.0144,0,0,0,0
3,45,14,1,False,0,0,0,0.02,0,0,0,0
3,0,15,1,False,0,0,0,0.019200000000000002,0,0,0,0
3,15,15,1,False,0,0,0,0.0223,0,0,0,0
3,30,15,1,False,0,0,0,0.0183,0,0,0,0
3,45,15,1,False,0,0,0,0.0288,0,0,0,0
3,0,16,1,False,0,0,0,0.0157,0,0,0,0
3,15,16,1,False,0,0,0,0.001,0,0,0,0
3,30,16,1,False,0,0,0,0.0145,0,0,0,0
3,45,16,1,False,0,0,0,0.0403,0,0,0,0
3,0,17,1,False,0,0,0,0.0076,0,0,0,0
3,15,17,1,False,0,0,0,0.0247,0,0,0,0
3,30,17,1,False,0,0,0,0.02,0,0,0,0
3,45,17,1,False,0,0,0,0.0324,0,0,0,0
3,0,18,1,False,0,0,0,0.0446,0,0,0,0
3,15,18,1,False,0,0,0,0.06459999999999999,0,0,0,0
3,30,18,1,False,0,0,0,0.0601,0,0,0,0
3,45,18,1,False,0,0,0,0.0597,0,0,0,0
3,0,19,1,False,0,0,0,0.0654,0,0,0,0.0
3,15,19,1,False,0,0,0,0.0635,0,0,0,0.0
3,30,19,1,False,0,0,0,0.06520000000000001,0,0,0,0
3,45,19,1,False,0,0,0,0.0722,0,0,0,0
3,0,20,1,False,0,0,0,0.0664,0,0,0,0.0
3,15,20,1,False,0,0,0,0.0685,0,0,0,0.0
3,30,20,1,False,0,0,0,0.0795,0,0,0,0.0
3,45,20,1,False,0,0,0,1.0513,0,0,0,0
3,0,21,1,False,0,0,0,0.3846,0,0,0,0.0
3,15,21,1,False,0,0,0,0.0756,0,0,0,0.0
3,30,21,1,False,0,0,0,0.06559999999999999,0,0,0,0.0
3,45,21,1,False,0,0,0,0.08960000000000001,0,0,0,0.0
3,0,22,1,False,0,0,0,0.1652,0,0,0,0.0
3,15,22,1,False,0,0,0,0.2308,0,0,0,0.0
3,30,22,1,False,0,0,0,0.0696,0,0,0,0.0
3,45,22,1,False,0,0,0,0.0593,0,0,0,0
3,0,23,1,False,0,0,0,0.055400000000000005,0,0,0,0.0
3,15,23,1,False,0,0,0,0.0529,0,0,0,0.0
3,30,23,1,False,0,0,0,0.0547,0,0,0,0.0
3,45,23,1,False,0,0,0,0.0597,0,0,0,0.0
3,0,0,2,False,0,0,0,0.0547,0,0,0,0.0
3,15,0,2,False,0,0,0,0.043500000000000004,0,0,0,0.0
3,30,0,2,False,0,0,0,0.0356,0,0,0,0.0
3,45,0,2,False,0,0,0,0.0353,0,0,0,0.0
3,0,1,2,False,0,0,0,0.0292,0,0,0,0.0
3,15,1,2,False,0,0,0,0.0344,0,0,0,nan
3,30,1,2,False,0,0,0,0.033299999999999996,0,0,0,nan
3,45,1,2,False,0,0,0,0.0286,0,0,0,nan
3,0,2,2,False,0,0,0,0.024300000000000002,0,0,0,0.0
3,15,2,2,False,0,0,0,0.0318,0,0,0,0.0
3,30,2,2,False,0,0,0,0.0362,0,0,0,0.0
3,45,2,2,False,0,0,0,0.0241,0,0,0,0.0
3,0,3,2,False,0,0,0,0.0283,0,0,0,0.0
3,15,3,2,False,0,0,0,0.0305,0,0,0,0.0
3,30,3,2,False,0,0,0,0.0309,0,0,0,0.0
3,45,3,2,False,0,0,0,0.0283,0,0,0,0
3,0,4,2,False,0,0,0,0.027499999999999997,0,0,0,0.0
3,15,4,2,False,0,0,0,0.031100000000000003,0,0,0,0.0
3,30,4,2,False,0,0,0,0.0308,0,0,0,0.0
3,45,4,2,False,0,0,0,0.0308,0,0,0,0
3,0,5,2,False,0,0,0,0.0255,0,0,0,0.0
3,15,5,2,False,0,0,0,0.027999999999999997,0,0,0,nan
3,30,5,2,False,0,0,0,0.0316,0,0,0,nan
3,45,5,2,False,0,0,0,0.0305,0,0,0,nan
3,0,6,2,False,0,0,0,0.0281,0,0,0,nan
3,15,6,2,False,0,0,0,0.0223,0,0,0,0.0
3,30,6,2,False,0,0,0,0.0291,0,0,0,0.0
3,45,6,2,False,0,0,0,0.0334,0,0,0,0.0004
3,0,7,2,False,0,0,0,0.0233,0,0,0,0.008199999999999999
3,15,7,2,False,0,0,0,0.0172,0,0,0,0.069
3,30,7,2,False,0,0,0,0.0107,0,0,0,0.054400000000000004
3,45,7,2,False,0,0,0,0.1977,0,0,0,0
3,0,8,2,False,0,0,0,0.2188,0,0,0,0.0603
3,15,8,2,False,0,0,0,0.0473,0,0,0,0.0761
3,30,8,2,False,0,0,0,0.025599999999999998,0,0,0,0.1134
3,45,8,2,False,0,0,0,0.010499999999999999,0,0,0,0
3,0,9,2,False,0,0,0,0.0001,0,0,0,0.179
3,15,9,2,False,0,0,0,0.002,0,0,0,0.12140000000000001
3,30,9,2,False,0,0,0,0.1548,0,0,0,0.2411
3,45,9,2,False,0,0,0,0.0808,0,0,0,0
3,0,10,2,False,0,0,0,0.0,0,0,0,0.0319
3,15,10,2,False,0,0,0,0.0,0,0,0,0.0598
3,30,10,2,False,0,0,0,0.0001,0,0,0,0.1358
3,45,10,2,False,0,0,0,0.0129,0,0,0,0
3,0,11,2,False,0,0,0,0.0026,0,0,0,0.2533
3,15,11,2,False,0,0,0,0.0,0,0,0,0.2607
3,30,11,2,False,0,0,0,0.0,0,0,0,0
3,45,11,2,False,0,0,0,0.0,0,0,0,0
3,0,12,2,False,0,0,0,0.0,0,0,0,0.1721
3,15,12,2,False,0,0,0,0.0067,0,0,0,0.1814
3,30,12,2,False,0,0,0,0.0125,0,0,0,0
3,45,12,2,False,0,0,0,0.014,0,0,0,0
3,0,13,2,False,0,0,0,0.0114,0,0,0,0.1977
3,15,13,2,False,0,0,0,0.2045,0,0,0,0
3,30,13,2,False,0,0,0,0.1698,0,0,0,0
3,45,13,2,False,0,0,0,0.0199,0,0,0,0
3,0,14,2,False,0,0,0,0.0152,0,0,0,0.1274
3,15,14,2,False,0,0,0,0.0069,0,0,0,0
3,30,14,2,False,0,0,0,0.4818,0,0,0,0
3,45,14,2,False,0,0,0,0.2344,0,0,0,0
3,0,15,2,False,0,0,0,0.5205,0,0,0,0
3,15,15,2,False,0,0,0,0.0173,0,0,0,0
3,30,15,2,False,0,0,0,0.119,0,0,0,0
3,45,15,2,False,0,0,0,0.224,0,0,0,0
3,0,16,2,False,0,0,0,0.1815,0,0,0,0
3,15,16,2,False,0,0,0,0.0416,0,0,0,0
3,30,16,2,False,0,0,0,0.05279999999999999,0,0,0,0
3,45,16,2,False,0,0,0,0.0016,0,0,0,0
3,0,17,2,False,0,0,0,0.016900000000000002,0,0,0,0
3,15,17,2,False,0,0,0,0.0492,0,0,0,0
3,30,17,2,False,0,0,0,0.1371,0,0,0,0
3,45,17,2,False,0,0,0,0.0856,0,0,0,0
3,0,18,2,False,0,0,0,0.21359999999999998,0,0,0,0
3,15,18,2,False,0,0,0,0.11929999999999999,0,0,0,0
3,30,18,2,False,0,0,0,0.1272,0,0,0,0
3,45,18,2,False,0,0,0,0.0639,0,0,0,0
3,0,19,2,False,0,0,0,0.0628,0,0,0,0
3,15,19,2,False,0,0,0,0.1835,0,0,0,0.0
3,30,19,2,False,0,0,0,0.2856,0,0,0,0.0
3,45,19,2,False,0,0,0,0.1442,0,0,0,0.0
3,0,20,2,False,0,0,0,0.1129,0,0,0,0.0
3,15,20,2,False,0,0,0,0.14279999999999998,0,0,0,0.0
3,30,20,2,False,0,0,0,0.1473,0,0,0,0.0
3,45,20,2,False,0,0,0,0.1359,0,0,0,0.0
3,0,21,2,False,0,0,0,0.11649999999999999,0,0,0,0.0
3,15,21,2,False,0,0,0,0.1152,0,0,0,0.0
3,30,21,2,False,0,0,0,0.0717,0,0,0,0.0
3,45,21,2,False,0,0,0,0.0804,0,0,0,0.0
3,0,22,2,False,0,0,0,0.0767,0,0,0,0.0
3,15,22,2,False,0,0,0,0.0811,0,0,0,0.0
3,30,22,2,False,0,0,0,0.0876,0,0,0,0.0
3,45,22,2,False,0,0,0,0.0888,0,0,0,0.0
3,0,23,2,False,0,0,0,0.1175,0,0,0,0.0
3,15,23,2,False,0,0,0,0.1379,0,0,0,0.0
3,30,23,2,False,0,0,0,0.0632,0,0,0,0.0
3,45,23,2,False,0,0,0,0.0421,0,0,0,0.0
3,0,0,3,False,0,0,0,0.0407,0,0,0,0.0
3,15,0,3,False,0,0,0,0.0397,0,0,0,0.0
3,30,0,3,False,0,0,0,0.045200000000000004,0,0,0,0.0
3,45,0,3,False,0,0,0,0.0336,0,0,0,0.0
3,0,1,3,False,0,0,0,0.0312,0,0,0,0.0
3,15,1,3,False,0,0,0,0.0349,0,0,0,0.0
3,30,1,3,False,0,0,0,0.0345,0,0,0,0.0
3,45,1,3,False,0,0,0,0.035699999999999996,0,0,0,0.0
3,0,2,3,False,0,0,0,0.029500000000000002,0,0,0,0.0
3,15,2,3,False,0,0,0,0.0312,0,0,0,0.0
3,30,2,3,False,0,0,0,0.0338,0,0,0,0.0
3,45,2,3,False,0,0,0,0.0338,0,0,0,0.0
3,0,3,3,False,0,0,0,0.0303,0,0,0,0.0
3,15,3,3,False,0,0,0,0.0318,0,0,0,0.0
3,30,3,3,False,0,0,0,0.0341,0,0,0,0.0
3,45,3,3,False,0,0,0,0.0339,0,0,0,0.0
3,0,4,3,False,0,0,0,0.0303,0,0,0,0.0
3,15,4,3,False,0,0,0,0.0263,0,0,0,0.0
3,30,4,3,False,0,0,0,0.0338,0,0,0,0.0
3,45,4,3,False,0,0,0,0.0356,0,0,0,0.0
3,0,5,3,False,0,0,0,0.035500000000000004,0,0,0,0.0
3,15,5,3,False,0,0,0,0.026,0,0,0,0.0
3,30,5,3,False,0,0,0,0.0308,0,0,0,0.0
3,45,5,3,False,0,0,0,0.0335,0,0,0,0.0
3,0,6,3,False,0,0,0,0.0338,0,0,0,0.0
3,15,6,3,False,0,0,0,0.0298,0,0,0,0.0
3,30,6,3,False,0,0,0,0.0285,0,0,0,0.0
3,45,6,3,False,0,0,0,0.0315,0,0,0,0.0009000000000000001
3,0,7,3,False,0,0,0,0.0242,0,0,0,0.0079
3,15,7,3,False,0,0,0,0.0135,0,0,0,0.0188
3,30,7,3,False,0,0,0,0.0082,0,0,0,0.0377
3,45,7,3,False,0,0,0,0.0911,0,0,0,0.069
3,0,8,3,False,0,0,0,0.3475,0,0,0,0.0975
3,15,8,3,False,0,0,0,0.020300000000000002,0,0,0,0.1267
3,30,8,3,False,0,0,0,0.0214,0,0,0,0.0367
3,45,8,3,False,0,0,0,0.0178,0,0,0,0.0761
3,0,9,3,False,0,0,0,0.0,0,0,0,0.1706
3,15,9,3,False,0,0,0,0.0068,0,0,0,0.1345
3,30,9,3,False,0,0,0,0.0165,0,0,0,0.0599
3,45,9,3,False,0,0,0,0.0057,0,0,0,0.12140000000000001
3,0,10,3,False,0,0,0,0.0,0,0,0,0.2575
3,15,10,3,False,0,0,0,0.0001,0,0,0,0.2916
3,30,10,3,False,0,0,0,0.025800000000000003,0,0,0,0.0383
3,45,10,3,False,0,0,0,0.0174,0,0,0,0.0598
3,0,11,3,False,0,0,0,0.0146,0,0,0,0.0881
3,15,11,3,False,0,0,0,0.0,0,0,0,0.2548
3,30,11,3,False,0,0,0,0.0,0,0,0,0.31889999999999996
3,45,11,3,False,0,0,0,0.0,0,0,0,0.2533
3,0,12,3,False,0,0,0,0.0026,0,0,0,0.2348
3,15,12,3,False,0,0,0,0.006699999999999999,0,0,0,0.1988
3,30,12,3,False,0,0,0,0.0096,0,0,0,0.15460000000000002
3,45,12,3,False,0,0,0,0.0,0,0,0,0.1721
3,0,13,3,False,0,0,0,0.0,0,0,0,0.25470000000000004
3,15,13,3,False,0,0,0,0.0,0,0,0,0.0822
3,30,13,3,False,0,0,0,0.0,0,0,0,0.316
3,45,13,3,False,0,0,0,0.0,0,0,0,0.1977
3,0,14,3,False,0,0,0,0.0,0,0,0,0.1439
3,15,14,3,False,0,0,0,0.0002,0,0,0,0.23529999999999998
3,30,14,3,False,0,0,0,0.0,0,0,0,0.1649
3,45,14,3,False,0,0,0,0.0,0,0,0,0.1274
