month,minutes,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
3,0,0,1,False,0,0,0,0.0314,0,0,0,0
3,15,0,1,False,0,0,0,0.0116,0,0,0,0
3,30,0,1,False,0,0,0,0.017099999999999997,0,0,0,0
3,45,0,1,False,0,0,0,0.0242,0,0,0,0
3,0,1,1,False,0,0,0,0.0227,0,0,0,0
3,15,1,1,False,0,0,0,0.0215,0,0,0,0
3,30,1,1,False,0,0,0,0.015099999999999999,0,0,0,0
3,45,1,1,False,0,0,0,0.0116,0,0,0,0
3,0,2,1,False,0,0,0,0.0108,0,0,0,0
3,15,2,1,False,0,0,0,0.0133,0,0,0,0
3,30,2,1,False,0,0,0,0.033299999999999996,0,0,0,0
3,45,2,1,False,0,0,0,0.0297,0,0,0,0
3,0,3,1,False,0,0,0,0.0295,0,0,0,0
3,15,3,1,False,0,0,0,0.0278,0,0,0,0
3,30,3,1,False,0,0,0,0.0218,0,0,0,0
3,45,3,1,False,0,0,0,0.0175,0,0,0,0
3,0,4,1,False,0,0,0,0.0142,0,0,0,0
3,15,4,1,False,0,0,0,0.0094,0,0,0,0
3,30,4,1,False,0,0,0,0.0079,0,0,0,0
3,45,4,1,False,0,0,0,0.0077,0,0,0,0
3,0,5,1,False,0,0,0,0.0076,0,0,0,0
3,15,5,1,False,0,0,0,0.0076,0,0,0,0
3,30,5,1,False,0,0,0,0.0078,0,0,0,0
3,45,5,1,False,0,0,0,0.0075,0,0,0,0
3,0,6,1,False,0,0,0,0.0086,0,0,0,0
3,15,6,1,False,0,0,0,0.0095,0,0,0,0
3,30,6,1,False,0,0,0,0.0085,0,0,0,0
3,45,6,1,False,0,0,0,0.018000000000000002,0,0,0,0
3,0,7,1,False,0,0,0,0.0557,0,0,0,0
3,15,7,1,False,0,0,0,0.2001,0,0,0,0
3,30,7,1,False,0,0,0,0.0589,0,0,0,0
3,45,7,1,False,0,0,0,0.0453,0,0,0,0
3,0,8,1,False,0,0,0,0.0451,0,0,0,0
