month,minutes,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
3,0,0,1,False,0,0,0,0.1041,0,0,0,0.0
3,15,0,1,False,0,0,0,0.0701,0,0,0,0.0
3,30,0,1,False,0,0,0,0.0606,0,0,0,0.0
3,45,0,1,False,0,0,0,0.0461,0,0,0,0.0
3,0,1,1,False,0,0,0,0.038900000000000004,0,0,0,0.0
3,15,1,1,False,0,0,0,0.0285,0,0,0,0.0
3,30,1,1,False,0,0,0,0.0201,0,0,0,0.0
3,45,1,1,False,0,0,0,0.0207,0,0,0,0.0
3,0,2,1,False,0,0,0,0.0241,0,0,0,0.0
3,15,2,1,False,0,0,0,0.023100000000000002,0,0,0,0.0
3,30,2,1,False,0,0,0,0.0218,0,0,0,0.0
3,45,2,1,False,0,0,0,0.0215,0,0,0,0.0
3,0,3,1,False,0,0,0,0.0215,0,0,0,0.0
3,15,3,1,False,0,0,0,0.0199,0,0,0,0.0
3,30,3,1,False,0,0,0,0.0766,0,0,0,0.0
3,45,3,1,False,0,0,0,0.022400000000000003,0,0,0,0.0
3,0,4,1,False,0,0,0,0.0216,0,0,0,0.0
3,15,4,1,False,0,0,0,0.0234,0,0,0,0.0
3,30,4,1,False,0,0,0,0.024600000000000004,0,0,0,0.0
3,45,4,1,False,0,0,0,0.0234,0,0,0,0.0
3,0,5,1,False,0,0,0,0.0228,0,0,0,0.0
3,15,5,1,False,0,0,0,0.0229,0,0,0,0.0
3,30,5,1,False,0,0,0,0.0104,0,0,0,0.0
3,45,5,1,False,0,0,0,0.01,0,0,0,0.0
3,0,6,1,False,0,0,0,0.0214,0,0,0,0.0
3,15,6,1,False,0,0,0,0.0215,0,0,0,0.0
3,30,6,1,False,0,0,0,0.0222,0,0,0,0.0013000000000000002
3,45,6,1,False,0,0,0,0.0352,0,0,0,0.0091
3,0,7,1,False,0,0,0,0.0202,0,0,0,0.026799999999999997
3,15,7,1,False,0,0,0,0.0263,0,0,0,0.1
3,30,7,1,False,0,0,0,0.0281,0,0,0,0.1864
3,45,7,1,False,0,0,0,0.06,0,0,0,0.2421
3,0,8,1,False,0,0,0,0.1364,0,0,0,0.3125
3,15,8,1,False,0,0,0,0.036699999999999997,0,0,0,0.373
3,30,8,1,False,0,0,0,0.0794,0,0,0,0.4401
3,45,8,1,False,0,0,0,0.053899999999999997,0,0,0,0.49439999999999995
3,0,9,1,False,0,0,0,0.4059,0,0,0,0.5498000000000001
3,15,9,1,False,0,0,0,0.0939,0,0,0,0.6048
3,30,9,1,False,0,0,0,0.1008,0,0,0,0.648
3,45,9,1,False,0,0,0,0.0776,0,0,0,0.688
3,0,10,1,False,0,0,0,0.07780000000000001,0,0,0,0.7183999999999999
3,15,10,1,False,0,0,0,0.0914,0,0,0,0.6192
3,30,10,1,False,0,0,0,0.07,0,0,0,0.42560000000000003
3,45,10,1,False,0,0,0,0.0561,0,0,0,0.7872
3,0,11,1,False,0,0,0,0.0539,0,0,0,0.7294
3,15,11,1,False,0,0,0,0.41969999999999996,0,0,0,0.8082
3,30,11,1,False,0,0,0,0.1111,0,0,0,0.8160000000000001
3,45,11,1,False,0,0,0,0.5186999999999999,0,0,0,0.7456
3,0,12,1,False,0,0,0,0.07769999999999999,0,0,0,0.8160000000000001
3,15,12,1,False,0,0,0,0.0775,0,0,0,0.8160000000000001
3,30,12,1,False,0,0,0,0.0694,0,0,0,0.6912
3,45,12,1,False,0,0,0,0.0893,0,0,0,0.8224
3,0,13,1,False,0,0,0,0.5945,0,0,0,0.8112
3,15,13,1,False,0,0,0,0.1456,0,0,0,0.6736
3,30,13,1,False,0,0,0,0.032,0,0,0,0.7936000000000001
3,45,13,1,False,0,0,0,0.060700000000000004,0,0,0,0.7824
3,0,14,1,False,0,0,0,0.2334,0,0,0,0.7632
3,15,14,1,False,0,0,0,0.0844,0,0,0,0.728
3,30,14,1,False,0,0,0,0.0821,0,0,0,0.6928
3,45,14,1,False,0,0,0,0.0766,0,0,0,0.6576
3,0,15,1,False,0,0,0,0.0757,0,0,0,0.6163000000000001
3,15,15,1,False,0,0,0,0.0692,0,0,0,0.5717
3,30,15,1,False,0,0,0,0.032600000000000004,0,0,0,0.5238
3,45,15,1,False,0,0,0,0.07239999999999999,0,0,0,0.47109999999999996
3,0,16,1,False,0,0,0,0.0527,0,0,0,0.415
3,15,16,1,False,0,0,0,0.052000000000000005,0,0,0,0.3568
3,30,16,1,False,0,0,0,0.044,0,0,0,0.2979
3,45,16,1,False,0,0,0,0.0418,0,0,0,0.2365
3,0,17,1,False,0,0,0,0.0388,0,0,0,0.1761
3,15,17,1,False,0,0,0,0.0358,0,0,0,0.12129999999999999
3,30,17,1,False,0,0,0,0.0427,0,0,0,0.0747
3,45,17,1,False,0,0,0,0.0431,0,0,0,0.040400000000000005
3,0,18,1,False,0,0,0,0.0381,0,0,0,0.0231
3,15,18,1,False,0,0,0,0.0309,0,0,0,0.016
3,30,18,1,False,0,0,0,0.0263,0,0,0,0.0091
3,45,18,1,False,0,0,0,0.029,0,0,0,0.0026
3,0,19,1,False,0,0,0,0.0152,0,0,0,0.0
3,15,19,1,False,0,0,0,0.0324,0,0,0,0.0
3,30,19,1,False,0,0,0,0.3529,0,0,0,0.0
3,45,19,1,False,0,0,0,0.7842,0,0,0,0.0
3,0,20,1,False,0,0,0,0.5601,0,0,0,0.0
3,15,20,1,False,0,0,0,0.0813,0,0,0,0.0
3,30,20,1,False,0,0,0,0.056299999999999996,0,0,0,0.0
3,45,20,1,False,0,0,0,0.059,0,0,0,0.0
3,0,21,1,False,0,0,0,0.4071,0,0,0,0.0
3,15,21,1,False,0,0,0,0.1243,0,0,0,0.0
3,30,21,1,False,0,0,0,0.131,0,0,0,0.0
3,45,21,1,False,0,0,0,0.1493,0,0,0,0.0
3,0,22,1,False,0,0,0,0.1484,0,0,0,0.0
3,15,22,1,False,0,0,0,0.1265,0,0,0,0.0
3,30,22,1,False,0,0,0,0.1268,0,0,0,0.0
3,45,22,1,False,0,0,0,0.1398,0,0,0,0.0
3,0,23,1,False,0,0,0,0.1498,0,0,0,0.0
3,15,23,1,False,0,0,0,0.1511,0,0,0,0.0
3,30,23,1,False,0,0,0,0.1478,0,0,0,0.0
3,45,23,1,False,0,0,0,0.1489,0,0,0,0.0
3,0,0,2,False,0,0,0,0.1439,0,0,0,0.0
3,15,0,2,False,0,0,0,0.0643,0,0,0,0.0
3,30,0,2,False,0,0,0,0.013600000000000001,0,0,0,0.0
