month,day_type,hour,daylight_savings_status,non_shiftable_load,solar_generation
9,4,0,True,0.5482,0.0
9,4,1,True,0.2945,0.0
9,4,2,True,0.2862,0.0
9,4,3,True,0.2836,0.0
9,4,4,True,0.2867,0.0
9,4,5,True,0.2347,0.0
9,4,6,True,0.3805,0.0
9,4,7,True,0.2787,0.0191
9,4,8,True,0.2634,0.0885
9,4,9,True,0.0872,0.4422
9,4,10,True,0.0016,0.7842
9,4,11,True,0.1245,0.8297
9,4,12,True,0.1301,0.5375
9,4,13,True,0.5186000000000001,0.3217
9,4,14,True,0.2148,0.20600000000000002
9,4,15,True,0.2706,0.1472
9,4,16,True,0.3254,0.0469
9,4,17,True,0.2336,0.0521
9,4,18,True,0.381,0.0
9,4,19,True,1.2431999999999999,0.0
9,4,20,True,0.5646,0.0
9,4,21,True,0.4413,0.0
9,4,22,True,0.3237,0.0
9,4,23,True,0.3305,0.0
9,5,0,True,0.3519,0.0
9,5,1,True,0.2888,0.0
9,5,2,True,0.2368,0.0
9,5,3,True,0.2193,0.0
9,5,4,True,0.2107,0.0
9,5,5,True,0.207,0.0
9,5,6,True,0.2156,0.0
9,5,7,True,0.3522,0.0007
9,5,8,True,0.35609999999999997,0.0025
9,5,9,True,0.1003,0.1684
9,5,10,True,0.1702,0.0411
9,5,11,True,0.4041,0.0745
9,5,12,True,1.2811,0.12969999999999998
9,5,13,True,0.1503,0.4766
9,5,14,True,0.4297,0.4875
9,5,15,True,0.24139999999999998,0.5584
9,5,16,True,0.2868,0.28550000000000003
9,5,17,True,0.5726,0.0655
9,5,18,True,0.4442,0.0048
9,5,19,True,1.7205,0.0
9,5,20,True,0.623,0.0
9,5,21,True,0.4075,0.0
9,5,22,True,0.4567,0.0
9,5,23,True,0.4244,0.0
9,6,0,True,0.3244,0.0
9,6,1,True,0.293,0.0
9,6,2,True,0.2902,0.0
9,6,3,True,0.2601,0.0
9,6,4,True,0.2219,0.0
9,6,5,True,0.2134,0.0
9,6,6,True,0.1963,0.0097
9,6,7,True,0.362,0.0551
9,6,8,True,0.388,0.0648
9,6,9,True,0.2115,0.0722
9,6,10,True,0.7101999999999999,0.4198
9,6,11,True,0.1037,0.3161
9,6,12,True,0.0403,0.6101
9,6,13,True,0.1267,0.1986
9,6,14,True,0.0092,0.44930000000000003
9,6,15,True,0.0211,0.3367
9,6,16,True,0.24530000000000002,0.1427
9,6,17,True,1.1542,0.0537
9,6,18,True,0.8737,0.0055
9,6,19,True,1.1033,0.0
9,6,20,True,0.8415,0.0
9,6,21,True,0.4895,0.0
9,6,22,True,0.4555,0.0
9,6,23,True,0.4633,0.0
9,0,0,True,0.3612,0.0
9,0,1,True,0.3062,0.0
9,0,2,True,0.2991,0.0
9,0,3,True,0.302,0.0
9,0,4,True,0.25,0.0
9,0,5,True,0.2426,0.0
9,0,6,True,0.3009,0.0
9,0,7,True,0.2241,0.1557
9,0,8,True,1.1532,0.4411
9,0,9,True,0.1011,0.5426
9,0,10,True,0.3327,0.7763
9,0,11,True,0.026699999999999998,0.8472
9,0,12,True,0.4683,0.8874
9,0,13,True,0.0689,0.8981
9,0,14,True,0.0235,0.6933
9,0,15,True,0.0181,0.5834
9,0,16,True,0.31079999999999997,0.24580000000000002
9,0,17,True,0.3243,0.0706
9,0,18,True,0.708,0.004399999999999999
9,0,19,True,0.7233,0.0
9,0,20,True,0.6302,0.0
9,0,21,True,0.5863,0.0
9,0,22,True,0.7752,0.0
9,0,23,True,0.4937,0.0
9,1,0,True,0.308,0.0
9,1,1,True,0.2743,0.0
9,1,2,True,0.2802,0.0
9,1,3,True,0.2369,0.0
9,1,4,True,0.213,0.0
9,1,5,True,0.2089,0.0
9,1,6,True,0.3129,0.004
9,1,7,True,0.5904,0.1675
9,1,8,True,0.0144,0.4448
9,1,9,True,0.2626,0.6697
9,1,10,True,0.0097,0.8216
9,1,11,True,0.0046,0.8902
9,1,12,True,0.0144,0.9208000000000001
9,1,13,True,0.003,0.9143
9,1,14,True,0.0072,0.7087
9,1,15,True,0.0007,0.526
9,1,16,True,0.0783,0.2423
9,1,17,True,0.19999999999999998,0.0749
9,1,18,True,0.2282,0.005
9,1,19,True,2.428,0.0
9,1,20,True,1.3428,0.0
9,1,21,True,0.427,0.0
9,1,22,True,0.3792,0.0
9,1,23,True,0.5392,0.0
9,2,0,True,0.35259999999999997,0.0
9,2,1,True,0.3109,0.0
9,2,2,True,0.2849,0.0
9,2,3,True,0.2781,0.0
9,2,4,True,0.2637,0.0
9,2,5,True,0.216,0.0
9,2,6,True,0.4037,0.0005
9,2,7,True,0.48210000000000003,0.2133
9,2,8,True,0.0293,0.3444
9,2,9,True,0.2698,0.4738
9,2,10,True,0.0,0.5151
9,2,11,True,0.015000000000000001,0.4595
9,2,12,True,0.0131,0.3127
9,2,13,True,0.11839999999999999,0.3293
9,2,14,True,0.0344,0.3901
9,2,15,True,0.054099999999999995,0.3953
9,2,16,True,0.0679,0.2722
9,2,17,True,0.2098,0.0588
9,2,18,True,0.2355,0.0029
9,2,19,True,1.474,0.0
9,2,20,True,0.5143,0.0
9,2,21,True,0.4818,0.0
9,2,22,True,0.4506,0.0
9,2,23,True,0.42010000000000003,0.0
9,3,0,True,0.3722,0.0
9,3,1,True,0.3428,0.0
9,3,2,True,0.2806,0.0
9,3,3,True,0.2367,0.0
9,3,4,True,0.20379999999999998,0.0
9,3,5,True,0.2094,0.0
9,3,6,True,0.3676,0.0
9,3,7,True,0.3174,0.0086
9,3,8,True,0.2291,0.1727
9,3,9,True,0.0427,0.5529
9,3,10,True,0.1073,0.407
9,3,11,True,0.0994,0.2608
9,3,12,True,0.0318,0.6929
9,3,13,True,0.3967,0.7
9,3,14,True,0.2883,0.6637
9,3,15,True,0.0108,0.5139
9,3,16,True,0.3609,0.1786
9,3,17,True,0.2979,0.0622
9,3,18,True,0.3548,0.0027
9,3,19,True,1.1317,0.0
9,3,20,True,0.5775,0.0
9,3,21,True,0.4013,0.0
9,3,22,True,0.4732,0.0
9,3,23,True,0.4036,0.0
9,4,0,True,0.363,0.0
9,4,1,True,0.3416,0.0
9,4,2,True,0.2511,0.0
9,4,3,True,0.2172,0.0
9,4,4,True,0.2052,0.0
9,4,5,True,0.2069,0.0
9,4,6,True,0.2778,0.0051
9,4,7,True,0.1188,0.1504
9,4,8,True,0.024399999999999998,0.4385
9,4,9,True,0.0,0.6908
9,4,10,True,0.0281,0.7076
9,4,11,True,0.25970000000000004,0.7417
9,4,12,True,0.3135,0.6024
9,4,13,True,0.4397,0.621
9,4,14,True,0.2252,0.5115
9,4,15,True,0.1659,0.4821
9,4,16,True,0.10250000000000001,0.261
9,4,17,True,0.24860000000000002,0.0508
9,4,18,True,1.0199,0.0023
9,4,19,True,1.1514,0.0
9,4,20,True,0.8548,0.0
9,4,21,True,0.5595,0.0
9,4,22,True,0.5722,0.0
9,4,23,True,0.3818,0.0
9,5,0,True,0.2614,0.0
9,5,1,True,0.2501,0.0
9,5,2,True,0.2313,0.0
9,5,3,True,0.2287,0.0
9,5,4,True,0.22820000000000001,0.0
9,5,5,True,0.2205,0.0
9,5,6,True,0.2026,0.0052
9,5,7,True,0.6211,0.1829
9,5,8,True,1.7073,0.4644
9,5,9,True,1.6465,0.6793
9,5,10,True,1.5869,0.836
9,5,11,True,0.12159999999999999,0.9116
9,5,12,True,0.434,0.9247
9,5,13,True,0.0,0.8758
9,5,14,True,0.0,0.6733
9,5,15,True,0.0969,0.5105
9,5,16,True,0.015300000000000001,0.2758
9,5,17,True,0.1662,0.0493
9,5,18,True,0.2383,0.001
9,5,19,True,0.2655,0.0
9,5,20,True,0.2642,0.0
9,5,21,True,0.2634,0.0
9,5,22,True,0.444,0.0
9,5,23,True,0.4055,0.0
9,6,0,True,0.3554,0.0
9,6,1,True,0.3085,0.0
