Date,Value
2023-09-15 00:00:00+00:00,3048.0
2023-09-15 01:00:00+00:00,2964.0
2023-09-15 02:00:00+00:00,2861.0
2023-09-15 03:00:00+00:00,2723.0
2023-09-15 04:00:00+00:00,2599.0
2023-09-15 05:00:00+00:00,3173.0
2023-09-15 06:00:00+00:00,2773.0
2023-09-15 07:00:00+00:00,3173.0
2023-09-15 08:00:00+00:00,2904.0
2023-09-15 09:00:00+00:00,3346.0
2023-09-15 10:00:00+00:00,3019.0
2023-09-15 11:00:00+00:00,2862.0
2023-09-15 12:00:00+00:00,2855.0
2023-09-15 13:00:00+00:00,3077.0
2023-09-15 14:00:00+00:00,3094.0
2023-09-15 15:00:00+00:00,2748.0
2023-09-15 16:00:00+00:00,2909.0
2023-09-15 17:00:00+00:00,3099.0
2023-09-15 18:00:00+00:00,2729.0
2023-09-15 19:00:00+00:00,3084.0
2023-09-15 20:00:00+00:00,3449.0
2023-09-15 21:00:00+00:00,3097.0
2023-09-15 22:00:00+00:00,2799.0
2023-09-15 23:00:00+00:00,2969.0
2023-09-16 00:00:00+00:00,2611.0
2023-09-16 01:00:00+00:00,3216.0
2023-09-16 02:00:00+00:00,3478.0
2023-09-16 03:00:00+00:00,2800.0
2023-09-16 04:00:00+00:00,3109.0
2023-09-16 05:00:00+00:00,3080.0
2023-09-16 06:00:00+00:00,3243.0
2023-09-16 07:00:00+00:00,2975.0
2023-09-16 08:00:00+00:00,2966.0
2023-09-16 09:00:00+00:00,2981.0
2023-09-16 10:00:00+00:00,2935.0
2023-09-16 11:00:00+00:00,2743.0
2023-09-16 12:00:00+00:00,3185.0
2023-09-16 13:00:00+00:00,2896.0
2023-09-16 14:00:00+00:00,3210.0
2023-09-16 15:00:00+00:00,3159.0
2023-09-16 16:00:00+00:00,2772.0
2023-09-16 17:00:00+00:00,2985.0
2023-09-16 18:00:00+00:00,3416.0
2023-09-16 19:00:00+00:00,2860.0
2023-09-16 20:00:00+00:00,2866.0
2023-09-16 21:00:00+00:00,2741.0
2023-09-16 22:00:00+00:00,2646.0
2023-09-16 23:00:00+00:00,2800.0
2023-09-17 00:00:00+00:00,3161.0
