month,day_type,hour,daylight_savings_status,non_shiftable_load,solar_generation
9,4,0,True,2.2315,0.0
9,4,1,True,1.584,0.0
9,4,2,True,1.67675,0.0
9,4,3,True,1.282,0.0
9,4,4,True,1.272,0.0
9,4,5,True,1.0165,0.0
9,4,6,True,1.92525,0.0
9,4,7,True,1.0375,0.15
9,4,8,True,0.697,0.66
9,4,9,True,0.6145,2.2
9,4,10,True,0.586,2.96
9,4,11,True,0.36624999999999996,3.78
9,4,12,True,0.725,3.41
9,4,13,True,1.252,3.89
9,4,14,True,0.69175,3.15
9,4,15,True,0.7597499999999999,3.79
9,4,16,True,1.3885,2.92
9,4,17,True,0.66675,0.98
9,4,18,True,1.6445,0.060000000000000005
9,4,19,True,2.299,0.0
9,4,20,True,2.0665,0.0
9,4,21,True,2.572,0.0
9,4,22,True,1.75925,0.0
9,4,23,True,1.61775,0.0
9,5,0,True,1.3285,0.0
9,5,1,True,1.182,0.0
9,5,2,True,1.1632500000000001,0.0
9,5,3,True,1.17225,0.0
9,5,4,True,1.15825,0.0
9,5,5,True,1.236,0.0
9,5,6,True,0.99275,0.0
9,5,7,True,0.501,0.85
9,5,8,True,0.11875000000000001,2.38
9,5,9,True,0.39825,4.79
9,5,10,True,0.24725,4.57
9,5,11,True,0.18925,6.88
9,5,12,True,1.5237500000000002,4.37
9,5,13,True,1.75,6.32
9,5,14,True,0.611,3.95
9,5,15,True,0.33,4.5
9,5,16,True,0.1435,3.02
9,5,17,True,0.17125,0.97
9,5,18,True,1.29,0.08
9,5,19,True,1.4329999999999998,0.0
9,5,20,True,1.7015,0.0
9,5,21,True,1.9985,0.0
9,5,22,True,1.4285,0.0
9,5,23,True,1.712,0.0
9,6,0,True,1.9675,0.0
9,6,1,True,1.6985,0.0
9,6,2,True,0.9905,0.0
9,6,3,True,1.297,0.0
9,6,4,True,0.52475,0.0
9,6,5,True,0.53725,0.0
9,6,6,True,0.43475,0.0
9,6,7,True,0.2055,0.88
9,6,8,True,0.47575,2.34
9,6,9,True,0.47775,4.77
9,6,10,True,0.4225,6.46
9,6,11,True,0.40625,7.069999999999999
9,6,12,True,0.4905,7.01
9,6,13,True,0.16175,6.49
9,6,14,True,0.49875,5.64
9,6,15,True,0.59175,4.41
9,6,16,True,0.52225,2.94
9,6,17,True,0.45225,0.92
9,6,18,True,1.35075,0.06
9,6,19,True,1.87775,0.0
9,6,20,True,2.41725,0.0
9,6,21,True,3.065,0.0
9,6,22,True,2.2239999999999998,0.0
9,6,23,True,2.2475,0.0
9,0,0,True,3.4475000000000002,0.0
9,0,1,True,1.7080000000000002,0.0
9,0,2,True,1.1755,0.0
9,0,3,True,1.0785,0.0
9,0,4,True,0.8402499999999999,0.0
9,0,5,True,0.5185,0.0
9,0,6,True,0.78775,0.0
9,0,7,True,0.97375,0.9400000000000001
9,0,8,True,0.6345000000000001,2.18
9,0,9,True,0.8047500000000001,4.65
9,0,10,True,0.41675,6.29
9,0,11,True,0.7305,6.91
9,0,12,True,1.8014999999999999,6.77
9,0,13,True,0.65425,6.4
9,0,14,True,0.52175,5.51
9,0,15,True,0.5389999999999999,4.23
9,0,16,True,0.7464999999999999,2.88
9,0,17,True,0.25775000000000003,0.89
9,0,18,True,1.24925,0.05
9,0,19,True,1.5115,0.0
9,0,20,True,1.9482499999999998,0.0
9,0,21,True,2.757,0.0
9,0,22,True,1.414,0.0
9,0,23,True,2.5055,0.0
9,1,0,True,2.18675,0.0
9,1,1,True,1.27925,0.0
9,1,2,True,1.0965,0.0
9,1,3,True,0.9944999999999999,0.0
9,1,4,True,0.99475,0.0
9,1,5,True,0.9805,0.0
9,1,6,True,1.01475,0.07
9,1,7,True,1.48725,0.83
9,1,8,True,0.4805,2.24
9,1,9,True,0.37324999999999997,4.54
9,1,10,True,0.51075,6.25
9,1,11,True,0.47250000000000003,6.87
9,1,12,True,0.53225,6.81
9,1,13,True,0.82725,6.300000000000001
9,1,14,True,0.7835,5.49
9,1,15,True,1.01675,4.37
9,1,16,True,0.46125000000000005,2.87
9,1,17,True,0.63875,0.8200000000000001
9,1,18,True,1.3599999999999999,0.07
9,1,19,True,2.036,0.0
9,1,20,True,1.5262499999999999,0.0
9,1,21,True,2.036,0.0
9,1,22,True,2.4605,0.0
9,1,23,True,2.329,0.0
9,2,0,True,1.8615,0
9,2,1,True,1.28675,0
9,2,2,True,1.13675,0
9,2,3,True,1.12775,0
9,2,4,True,1.015,0
9,2,5,True,0.95375,0.04
9,2,6,True,1.24725,0.05
9,2,7,True,0.882,0.46
9,2,8,True,0.85025,2.17
9,2,9,True,0.4545,4.47
9,2,10,True,0.44125000000000003,6.23
9,2,11,True,0.5405,6.89
9,2,12,True,0.61025,6.89
9,2,13,True,0.46749999999999997,6.32
9,2,14,True,0.7005,5.57
9,2,15,True,1.617,3.94
9,2,16,True,0.5715,2.7399999999999998
9,2,17,True,0.29525,0.79
9,2,18,True,1.7007500000000002,0.02
9,2,19,True,2.643,0.0
9,2,20,True,2.3365,0.0
9,2,21,True,2.1717500000000003,0
9,2,22,True,1.96875,0
9,2,23,True,2.7235,0
9,3,0,True,1.93025,0
9,3,1,True,1.20325,0
9,3,2,True,1.252,0
9,3,3,True,1.0795,0
9,3,4,True,1.066,0
9,3,5,True,0.9225000000000001,0.02
9,3,6,True,0.684,0.03
9,3,7,True,0.83475,0.15
9,3,8,True,0.50975,0.66
9,3,9,True,0.62675,2.2
9,3,10,True,0.42275,2.96
9,3,11,True,0.57525,3.78
9,3,12,True,0.48050000000000004,3.41
9,3,13,True,0.7575000000000001,3.89
9,3,14,True,0.49075,3.15
9,3,15,True,0.6056666666666667,2.3775
9,3,16,True,0.7205833333333334,1.605
9,3,17,True,0.8355,0.8325
9,3,18,True,1.56775,0.060000000000000005
9,3,19,True,1.66575,0.0
9,3,20,True,1.30925,0.0
9,3,21,True,1.87275,0.0
9,3,22,True,2.0255,0.0
9,3,23,True,2.6544999999999996,0.0
9,4,0,True,2.9242500000000002,0.0
9,4,1,True,1.8439999999999999,0.0
9,4,2,True,0.988,0.0
9,4,3,True,1.0625,0.0
9,4,4,True,0.949,0.0
9,4,5,True,0.95175,0.0
9,4,6,True,1.1687500000000002,0.0
9,4,7,True,0.832,0.85
9,4,8,True,0.2445,2.38
9,4,9,True,0.25425,4.79
9,4,10,True,0.77975,4.57
9,4,11,True,1.9735,6.88
9,4,12,True,1.1997499999999999,4.37
9,4,13,True,0.08225000000000005,6.32
9,4,14,True,1.19075,3.95
9,4,15,True,0.9640000000000001,3.79
9,4,16,True,0.94875,2.92
9,4,17,True,1.646,0.98
9,4,18,True,2.92925,0.08
9,4,19,True,2.0175,0.0
9,4,20,True,1.4765000000000001,0.0
9,4,21,True,1.9084999999999999,0.0
9,4,22,True,1.75125,0.0
9,4,23,True,1.9015,0.0
9,5,0,True,2.50075,0.0
9,5,1,True,1.8865,0.0
9,5,2,True,1.0827499999999999,0.0
9,5,3,True,1.03175,0.0
9,5,4,True,1.1059999999999999,0.0
9,5,5,True,1.05775,0.0
9,5,6,True,0.698,0.0
