month,day_type,hour,daylight_savings_status,non_shiftable_load,solar_generation
9,4,0,True,3.7784,0.0
9,4,1,True,3.7544,0.0
9,4,2,True,3.5296000000000003,0.0
9,4,3,True,3.7504,0.0
9,4,4,True,3.7772,0.0
9,4,5,True,3.8484,0.0
9,4,6,True,4.1948,0.020499999999999997
9,4,7,True,0.3308,0.1448
9,4,8,True,0.3572,0.0671
9,4,9,True,0.41859999999999997,0.040400000000000005
9,4,10,True,0.5145,0.3393
9,4,11,True,0.5162,0.2541
9,4,12,True,0.42710000000000004,0.3603
9,4,13,True,0.5393,0.5465
9,4,14,True,0.5775,0.1873
9,4,15,True,0.6424,0.3635
9,4,16,True,0.6063,0.1448
9,4,17,True,0.5079,0.0784
9,4,18,True,0.4451,0.0095
9,4,19,True,0.3315,0.0
9,4,20,True,0.3448,0.0
9,4,21,True,0.4787,0.0
9,4,22,True,0.4165,0.0
9,4,23,True,0.3386,0.0
9,5,0,True,0.3108,0.0
9,5,1,True,1.2234,0.0
9,5,2,True,2.5383,0.0
9,5,3,True,2.5284999999999997,0.0
9,5,4,True,2.5349,0.0
9,5,5,True,2.5879,0.0
9,5,6,True,2.6388,0.0022
9,5,7,True,1.2669000000000001,0.1907
9,5,8,True,0.3477,0.5205
9,5,9,True,0.374,0.7339
9,5,10,True,0.3605,0.7702
9,5,11,True,0.3421,0.8707
9,5,12,True,0.6163,0.5720000000000001
9,5,13,True,0.6578,0.9119
9,5,14,True,0.5683,0.5777
9,5,15,True,0.5808,0.532
9,5,16,True,0.5125,0.3626
9,5,17,True,0.518,0.1376
9,5,18,True,0.4243,0.0106
9,5,19,True,0.7297,0.0
9,5,20,True,0.7094,0.0
9,5,21,True,1.2481,0.0
9,5,22,True,0.6009,0.0
9,5,23,True,0.852,0.0
9,6,0,True,0.3189,0.0
9,6,1,True,0.2639,0.0
9,6,2,True,0.2688,0.0
9,6,3,True,0.2706,0.0
9,6,4,True,0.2716,0.0
9,6,5,True,0.3335,0.0
9,6,6,True,0.3546,0.020499999999999997
9,6,7,True,0.109,0.1448
9,6,8,True,0.1781,0.0671
9,6,9,True,0.5098,0.040400000000000005
9,6,10,True,0.163,0.3393
9,6,11,True,0.277,0.2541
9,6,12,True,0.2041,0.3603
9,6,13,True,0.1591,0.5465
9,6,14,True,0.1982,0.1873
9,6,15,True,0.385,0.3635
9,6,16,True,0.3826,0.1448
9,6,17,True,0.4774,0.0784
9,6,18,True,1.0806,0.0095
9,6,19,True,1.0424,0.0
9,6,20,True,3.0137,0.0
9,6,21,True,4.6392,0.0
9,6,22,True,3.9848,0.0
9,6,23,True,4.326,0.0
9,0,0,True,3.8552,0.0
9,0,1,True,3.7972,0.0
9,0,2,True,3.8248,0.0
9,0,3,True,3.8384,0.0
9,0,4,True,3.814,0.0
9,0,5,True,3.8672,0.0
9,0,6,True,2.4401,0.0022
9,0,7,True,0.127,0.1907
9,0,8,True,0.008199999999999999,0.5205
9,0,9,True,0.00039999999999999996,0.7339
9,0,10,True,0.0508,0.7702
9,0,11,True,0.0416,0.8707
9,0,12,True,0.1258,0.5720000000000001
9,0,13,True,0.0104,0.9119
9,0,14,True,0.0916,0.5777
9,0,15,True,0.0242,0.532
9,0,16,True,0.1228,0.3626
9,0,17,True,0.3826,0.1376
9,0,18,True,0.5018,0.0106
9,0,19,True,0.9195,0.0
9,0,20,True,0.7358,0.0
9,0,21,True,0.5528,0.0
9,0,22,True,0.3548,0.0
9,0,23,True,0.2737,0.0
9,1,0,True,0.2533,0.0
9,1,1,True,0.2414,0.0
9,1,2,True,0.2275,0.0
9,1,3,True,0.2396,0.0
9,1,4,True,0.2477,0.0
9,1,5,True,0.3002,0.0
9,1,6,True,0.4815,0.0132
9,1,7,True,0.0953,0.2471
9,1,8,True,0.0044,0.5157
9,1,9,True,0.0021999999999999997,0.6956
9,1,10,True,0.0004,0.8409
9,1,11,True,0.00039999999999999996,0.899
9,1,12,True,0.0167,0.9385
9,1,13,True,0.00039999999999999996,0.8829
9,1,14,True,0.019100000000000002,0.7548
9,1,15,True,0.0004,0.6525
9,1,16,True,0.1652,0.3322
9,1,17,True,0.4954,0.0988
9,1,18,True,0.5650999999999999,0.0134
9,1,19,True,0.7014,0.0
9,1,20,True,0.6687,0.0
9,1,21,True,1.4219,0.0
9,1,22,True,0.4956,0.0
9,1,23,True,0.739,0.0
9,2,0,True,0.2345,0.0
9,2,1,True,0.2264,0.0
9,2,2,True,0.2419,0.0
9,2,3,True,0.2313,0.0
9,2,4,True,0.228,0.0
9,2,5,True,0.3025,0.0
9,2,6,True,0.538,0.0072
9,2,7,True,0.1273,0.2224
9,2,8,True,0.0524,0.4552
9,2,9,True,0.0684,0.5429
9,2,10,True,0.0242,0.5874
9,2,11,True,0.0047,0.6037
9,2,12,True,0.1533,0.3825
9,2,13,True,0.1113,0.529
9,2,14,True,0.2415,0.2182
9,2,15,True,0.1635,0.3392
9,2,16,True,0.2511,0.2837
9,2,17,True,0.3981,0.0989
9,2,18,True,0.4515,0.0072
9,2,19,True,0.6151,0.0
9,2,20,True,0.6168,0.0
9,2,21,True,1.0119,0.0
9,2,22,True,0.5893,0.0
9,2,23,True,0.7587999999999999,0.0
9,3,0,True,0.2537,0.0
9,3,1,True,0.2441,0.0
9,3,2,True,0.2457,0.0
9,3,3,True,0.2316,0.0
9,3,4,True,0.2368,0.0
9,3,5,True,0.305,0.0
9,3,6,True,0.6241,0.0001
9,3,7,True,0.4072,0.0157
9,3,8,True,0.3781,0.0838
9,3,9,True,0.1188,0.3307
9,3,10,True,0.0998,0.4455
9,3,11,True,0.1294,0.5449999999999999
9,3,12,True,0.31529999999999997,0.4897
9,3,13,True,0.09799999999999999,0.5629
9,3,14,True,0.061,0.5897
9,3,15,True,0.127,0.4512
9,3,16,True,0.1691,0.2259
9,3,17,True,0.3463,0.0656
9,3,18,True,1.1057,0.007
9,3,19,True,0.7792,0.0
9,3,20,True,0.5657,0.0
9,3,21,True,0.8814,0.0
9,3,22,True,0.4886,0.0
9,3,23,True,0.2537,0.0
9,4,0,True,0.2386,0.0
9,4,1,True,0.24359999999999998,0.0
9,4,2,True,0.2275,0.0
9,4,3,True,0.2417,0.0
9,4,4,True,0.2318,0.0
9,4,5,True,0.3059,0.0
9,4,6,True,0.5678,0.0093
9,4,7,True,0.1208,0.2324
9,4,8,True,0.009,0.5384
9,4,9,True,0.003,0.7452
9,4,10,True,0.0309,0.661
9,4,11,True,0.0423,0.6627
9,4,12,True,0.1018,0.596
9,4,13,True,0.15940000000000001,0.6308
9,4,14,True,0.2179,0.45489999999999997
9,4,15,True,0.2764,0.4838
9,4,16,True,0.2706,0.321
9,4,17,True,0.479,0.0858
9,4,18,True,0.5611,0.0077
9,4,19,True,0.6436999999999999,0.0
9,4,20,True,0.7467,0.0
9,4,21,True,3.0239000000000003,0.0
9,4,22,True,3.9712,0.0
9,4,23,True,3.8504,0.0
9,5,0,True,3.7224,0.0
9,5,1,True,3.7688,0.0
9,5,2,True,3.732,0.0
9,5,3,True,3.7544,0.0
9,5,4,True,3.7640000000000002,0.0
9,5,5,True,3.7976,0.0
9,5,6,True,3.8104,0.0075
9,5,7,True,3.4432,0.2696
9,5,8,True,0.38889999999999997,0.5464
9,5,9,True,0.0228,0.7478
9,5,10,True,0.001,0.8644000000000001
9,5,11,True,0.002,0.9185
9,5,12,True,0.0215,0.9122
9,5,13,True,0.0095,0.8572
9,5,14,True,0.0845,0.7376
9,5,15,True,0.0414,0.5545
9,5,16,True,0.3808,0.3127
9,5,17,True,0.4514,0.0786
9,5,18,True,0.5959,0.0057
9,5,19,True,0.5985,0.0
9,5,20,True,0.8008,0.0
9,5,21,True,1.4072,0.0
9,5,22,True,2.1298,0.0
9,5,23,True,3.1728,0.0
9,6,0,True,2.5504,0.0
9,6,1,True,2.5472,0.0
9,6,2,True,2.5416,0.0
9,6,3,True,1.4197,0.0
9,6,4,True,0.2577,0.0
9,6,5,True,0.3459,0.0
